Country	Operator	Network	CC	MCC	MNC	OperatorId	Command	
Suriname	Telesur	Telesur	597	746	02	850	Edit	
Suriname	Unallocated prefix	Unallocated prefix	597	n/a	n/a	851	Edit	
Swaziland	Swazi MTN	Swazi MTN	268	653	10	852	Edit	
Swaziland	Swazi Mobile	Swazi Mobile	268	653	02	1629	Edit	
Swaziland	Unallocated prefix	Unallocated prefix	268	n/a	n/a	853	Edit	
Sweden	Generic Mobile	Generic Mobile Minicall	46	240	18	1225	Edit	
Sweden	Generic Mobile	Generic Mobile Minicall	46	240	997	1225	Edit	
Sweden	Hi3G Access	3 Sweden	46	240	02	854	Edit	
Sweden	Lycamobile Sweden	Lycamobile Sweden	46	240	12	1236	Edit	
Sweden	Maingate Sweden	Wireless Maingate	46	240	15	1618	Edit	
Sweden	Maingate Sweden	Wireless Maingate	46	240	20	1618	Edit	
Sweden	Sweden Other	Sweden Other	46	240	03	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	04	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	05	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	09	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	11	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	13	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	16	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	17	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	19	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	21	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	22	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	23	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	24	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	25	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	26	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	27	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	28	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	29	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	30	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	31	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	32	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	33	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	35	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	36	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	37	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	38	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	39	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	40	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	41	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	43	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	44	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	45	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	46	1191	Edit	
Sweden	Sweden Other	Sweden Other	46	240	60	1191	Edit	
Sweden	TDC Sweden	TDC Sweden	46	240	14	1564	Edit	
Sweden	Tele2 Sweden	Tele2Comviq	46	240	07	856	Edit	
Sweden	Tele2 Sweden	Tele2Comviq	46	240	10	856	Edit	
Sweden	Telenor Sweden	Telenor Sweden	46	240	06	857	Edit	
Sweden	Telenor Sweden	Telenor Sweden	46	240	08	857	Edit	
Sweden	Telenor Sweden	Telenor Sweden	46	240	42	857	Edit	
Sweden	TeliaSonera Sweden	Telia Sweden	46	240	01	858	Edit	
Sweden	Unallocated prefix	Unallocated prefix	46	n/a	n/a	859	Edit	
Switzerland	Salt Switzerland	Salt Switzerland	41	228	03	861	Edit	
Switzerland	Salt Switzerland	Salt Switzerland	41	228	53	861	Edit	
Switzerland	Sunrise Communications	Sunrise	41	228	02	862	Edit	
Switzerland	Sunrise Communications	Sunrise	41	228	52	862	Edit	
Switzerland	Swisscom	Swisscom	41	228	01	863	Edit	
Switzerland	Swisscom	Swisscom	41	228	54	863	Edit	
Switzerland	Tele2 Switzerland	Tele2 Switzerland	41	228	08	864	Edit	
Switzerland	Unallocated prefix	Unallocated prefix	41	n/a	n/a	865	Edit	
Syria	MTN Syria	MTN Syria	963	417	02	866	Edit	
Syria	Syria Mobile Telecom	SyriaTel	963	417	01	867	Edit	
Syria	Unallocated prefix	Unallocated prefix	963	n/a	n/a	868	Edit	
Taiwan	Asia Pacific Telecom	APTG	886	466	05	1429	Edit	
Taiwan	Chunghwa Telecom	Chunghwa Telecom	886	466	11	869	Edit	
Taiwan	Chunghwa Telecom	Chunghwa Telecom	886	466	92	869	Edit	
Taiwan	Far EasTone	Far EasTone	886	466	01	870	Edit	
Taiwan	Far EasTone	Far EasTone	886	466	02	870	Edit	
Taiwan	Far EasTone	Far EasTone	886	466	03	870	Edit	
Taiwan	Far EasTone	Far EasTone	886	466	06	870	Edit	
Taiwan	Far EasTone	Far EasTone	886	466	88	870	Edit	
Taiwan	Taiwan Mobile	Taiwan Mobile	886	466	93	873	Edit	
Taiwan	Taiwan Mobile	Taiwan Mobile	886	466	97	873	Edit	
Taiwan	Taiwan Mobile	Taiwan Mobile	886	466	99	873	Edit	
Taiwan	Unallocated prefix	Unallocated prefix	886	n/a	n/a	875	Edit	
Taiwan	VIBO	VIBO	886	466	89	876	Edit	
Taiwan	VIBO	VIBO	886	466	90	876	Edit	
Tajikistan	Babilon-Mobile	Babilon-Mobile	992	436	04	877	Edit	
Tajikistan	Indigo Tajikistan	Indigo Tajikistan	992	436	02	878	Edit	
Tajikistan	M-Teko	M-Teko	992	436	998	1128	Edit	
Tajikistan	Somoncom	Somoncom	992	436	01	879	Edit	
Tajikistan	TT Mobile	MLT	992	436	03	881	Edit	
Tajikistan	Tacom	Beeline Tajikistan	992	436	05	880	Edit	
Tajikistan	Unallocated prefix	Unallocated prefix	992	n/a	n/a	882	Edit	
Tanzania	Airtel Tanzania	Airtel Tanzania	255	640	05	883	Edit	
Tanzania	Benson Informatics	Benson Informatics	255	640	08	1107	Edit	
Tanzania	Dovetel Tanzania	Sasatel	255	640	06	1211	Edit	
Tanzania	Excellentcom Tanzania	Hits Tanzania	255	640	09	1108	Edit	
Tanzania	MIC Tanzania	Tigo Tanzania	255	640	02	884	Edit	
Tanzania	Tanzania Telecommunications Company	TTCL	255	640	07	1109	Edit	
Tanzania	Unallocated prefix	Unallocated prefix	255	n/a	n/a	886	Edit	
Tanzania	Vodacom Tanzania	Vodacom Tanzania	255	640	04	887	Edit	
Tanzania	Zanzibar Telecom	Zantel	255	640	03	888	Edit	
Thailand	Advanced Info Services	AIS	66	520	01	889	Edit	
Thailand	Advanced Info Services	AIS	66	520	03	889	Edit	
Thailand	Advanced Info Services	AIS	66	520	23	889	Edit	
Thailand	CAT Telecom	CAT	66	520	00	1212	Edit	
Thailand	CAT Telecom	CAT	66	520	02	1212	Edit	
Thailand	TOT	TOT	66	520	15	1213	Edit	
Thailand	Total Access Communications	DTAC	66	520	05	891	Edit	
Thailand	Total Access Communications	DTAC	66	520	18	891	Edit	
Thailand	True Move	True Move	66	520	04	892	Edit	
Thailand	True Move	True Move	66	520	88	892	Edit	
Thailand	True Move	True Move	66	520	99	892	Edit	
Thailand	Unallocated prefix	Unallocated prefix	66	n/a	n/a	893	Edit	
Timor-Leste	Telkomcel	TELIN	670	514	01	1440	Edit	
Timor-Leste	Timor Telecom	Timor Telecom	670	514	02	894	Edit	
Timor-Leste	Unallocated prefix	Unallocated prefix	670	n/a	n/a	895	Edit	
Timor-Leste	Viettel	Telemor	670	514	03	1608	Edit	
Togo	Telecel Togo	Moov Togo	228	615	02	896	Edit	
Togo	Telecel Togo	Moov Togo	228	615	03	896	Edit	
Togo	Togo Telecom	Togocell	228	615	01	897	Edit	
Togo	Unallocated prefix	Unallocated prefix	228	n/a	n/a	898	Edit	
Tokelau	Unallocated prefix	Unallocated prefix	690	n/a	n/a	1037	Edit	
Tonga	Digicel Tonga	Digicel Tonga	676	539	88	899	Edit	
Tonga	Tonga Communications	U-CALL	676	539	01	900	Edit	
Tonga	Unallocated prefix	Unallocated prefix	676	n/a	n/a	901	Edit	
Trinidad & Tobago	Digicel Trinidad & Tobago	Digicel Trinidad & Tobago	1868	374	13	902	Edit	
Trinidad & Tobago	Digicel Trinidad & Tobago	Digicel Trinidad & Tobago	1868	374	130	902	Edit	
Trinidad & Tobago	Laq Tel	Laq Tel	1868	374	998	903	Edit	
Trinidad & Tobago	TSTT	TSTT	1868	374	12	904	Edit	
Trinidad & Tobago	Unallocated prefix	Unallocated prefix	1868	n/a	n/a	905	Edit	
Tunisia	Ooredoo Tunisia	Ooredoo Tunisia	216	605	03	906	Edit	
Tunisia	Orange Tunisia	Orange Tunisia	216	605	01	1200	Edit	
Tunisia	Tunisie Telecom	Tunicell	216	605	02	907	Edit	
Tunisia	Unallocated prefix	Unallocated prefix	216	n/a	n/a	908	Edit	
Turkey	Avea	Avea	90	286	03	909	Edit	
Turkey	Avea	Avea	90	286	04	909	Edit	
Turkey	KKTC Telsim	KKTC Telsim	90	286	98	1540	Edit	
Turkey	KKTCell	KKTCell	90	286	99	1539	Edit	
Turkey	Turkcell	Turkcell	90	286	01	911	Edit	
Turkey	Unallocated prefix	Unallocated prefix	90	n/a	n/a	912	Edit	
Turkey	Vodafone Turkey	Vodafone Turkey	90	286	02	913	Edit	
Turkmenistan	Altyn Asyr	TM-Cell	993	438	02	1451	Edit	
Turkmenistan	BCTI	MTS Turkmenistan	993	438	01	914	Edit	
Turkmenistan	Unallocated prefix	Unallocated prefix	993	n/a	n/a	915	Edit	
Turks & Caicos Islands	C&W Turks & Caicos	C&W Turks & Caicos	1649	376	350	916	Edit	
Turks & Caicos Islands	Digicel Turks & Caicos	Digicel Turks & Caicos	1649	376	05	917	Edit	
Turks & Caicos Islands	Digicel Turks & Caicos	Digicel Turks & Caicos	1649	376	50	917	Edit	
Turks & Caicos Islands	Islandcom Communications	Islandcom	1649	376	352	918	Edit	
Turks & Caicos Islands	Unallocated prefix	Unallocated prefix	1649	n/a	n/a	919	Edit	
Tuvalu	Tuvalu Telecom	Tuvalu Telecom	688	553	01	1433	Edit	
Tuvalu	Unallocated prefix	Unallocated prefix	688	n/a	n/a	1373	Edit	
Uganda	Airtel Uganda	Airtel Uganda	256	641	01	920	Edit	
Uganda	Airtel Uganda	Warid Telecom Uganda	256	641	22	924	Edit	
Uganda	MTN Uganda	MTN Uganda	256	641	10	921	Edit	
Uganda	Orange Uganda	Orange Uganda	256	641	14	1214	Edit	
Uganda	Smart Telecom Uganda	Smart Telecom Uganda	256	641	18	1489	Edit	
Uganda	Uganda Telecom	Uganda Telecom	256	641	11	922	Edit	
Uganda	Unallocated prefix	Unallocated prefix	256	n/a	n/a	923	Edit	
Uganda	Vodafone Uganda	Vodafone Uganda	256	641	06	1549	Edit	
Ukraine	Astelit	Life	380	255	06	925	Edit	
Ukraine	ITC	CDMA Ukraine	380	255	23	1388	Edit	
Ukraine	Kyivstar	Kyivstar	380	255	02	927	Edit	
Ukraine	Kyivstar	Kyivstar	380	255	03	927	Edit	
Ukraine	Kyivstar	Kyivstar	380	255	05	927	Edit	
Ukraine	Telesystems of Ukraine	PEOPLEnet	380	255	21	1387	Edit	
Ukraine	UKRTelecom	Utel	380	255	07	930	Edit	
Ukraine	Unallocated prefix	Unallocated prefix	380	n/a	n/a	931	Edit	
Ukraine	Vodafone Ukraine	MTS Ukraine	380	255	01	928	Edit	
Unallocated Country Code	Unallocated prefix	Unallocated prefix	3	n/a	n/a	1025	Edit	
United Arab Emirates	EITC	Du	971	424	03	932	Edit	
United Arab Emirates	Etisalat UAE	Etisalat UAE	971	424	02	933	Edit	
United Arab Emirates	Unallocated prefix	Unallocated prefix	971	n/a	n/a	934	Edit	
United Kingdom	Cable & Wireless United Kingdom	Cable & Wireless United Kingdom	44	234	07	1218	Edit	
United Kingdom	Cable & Wireless United Kingdom	Cable & Wireless United Kingdom	44	235	92	1218	Edit	
United Kingdom	Everything Everywhere	Orange UK	44	234	33	937	Edit	
United Kingdom	Everything Everywhere	Orange UK	44	235	01	937	Edit	
United Kingdom	Everything Everywhere	T-Mobile UK	44	234	08	940	Edit	
United Kingdom	Everything Everywhere	T-Mobile UK	44	234	30	940	Edit	
United Kingdom	Everything Everywhere	T-Mobile UK	44	234	31	940	Edit	
United Kingdom	Everything Everywhere	T-Mobile UK	44	234	32	940	Edit	
United Kingdom	Everything Everywhere	T-Mobile UK	44	235	02	940	Edit	
United Kingdom	Fixed line UK	Fixed line UK	44	234	994	994	Edit	
United Kingdom	Hutchison UK	3 UK	44	234	20	935	Edit	
United Kingdom	Hutchison UK	3 UK	44	235	94	935	Edit	
United Kingdom	Lycamobile UK	Lycamobile UK	44	234	26	1201	Edit	
United Kingdom	Mapesbury Communications	MCom	44	234	01	936	Edit	
United Kingdom	Mapesbury Communications	MCom	44	235	00	936	Edit	
United Kingdom	Sky Mobile	Sky Mobile	44	234	57	1641	Edit	
United Kingdom	TeleWare	PMN	44	234	19	939	Edit	
United Kingdom	Telefonica O2 UK	O2 UK	44	234	02	938	Edit	
United Kingdom	Telefonica O2 UK	O2 UK	44	234	10	938	Edit	
United Kingdom	Telefonica O2 UK	O2 UK	44	234	11	938	Edit	
United Kingdom	Unallocated prefix	Unallocated prefix	44	n/a	n/a	310	Edit	
United Kingdom	Virgin Mobile	Virgin Mobile UK	44	234	38	1630	Edit	
United Kingdom	Vodafone UK	Vodafone UK	44	234	15	941	Edit	
United Kingdom	Vodafone UK	Vodafone UK	44	234	16	941	Edit	
United Kingdom	Vodafone UK	Vodafone UK	44	234	25	941	Edit	
United Kingdom	Vodafone UK	Vodafone UK	44	234	76	941	Edit	
United Kingdom	Vodafone UK	Vodafone UK	44	235	77	941	Edit	
United Kingdom	Vodafone UK	Vodafone UK	44	235	91	941	Edit	
United States Minor Outlying Islands	Unallocated prefix	Unallocated prefix	699	n/a	n/a	1038	Edit	
United States	ACS Wireless Inc.	ACS Wireless Inc.	1	310	981	1671	Edit	
United States	ASTAC	Arctic Slope Telephone	1	310	710	1579	Edit	
United States	AT&T Mobility	AT&T Mobility	1	310	150	1098	Edit	
United States	AT&T Mobility	AT&T Mobility	1	310	170	1098	Edit	
United States	AT&T Mobility	AT&T Mobility	1	310	280	1098	Edit	
United States	AT&T Mobility	AT&T Mobility	1	310	380	1098	Edit	
United States	AT&T Mobility	AT&T Mobility	1	310	410	1098	Edit	
United States	AT&T Mobility	AT&T Mobility	1	310	560	1098	Edit	
United States	AT&T Mobility	AT&T Mobility	1	310	670	1098	Edit	
United States	AT&T Mobility	AT&T Mobility	1	310	680	1098	Edit	
United States	AT&T Mobility	AT&T Mobility	1	311	160	1098	Edit	
United States	AT&T Mobility	AT&T Mobility	1	311	180	1098	Edit	
United States	All West Wireless USA	All West Wireless USA	1	311	032	1567	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	13	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	70	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	110	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	271	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	272	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	273	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	274	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	275	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	276	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	277	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	278	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	279	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	390	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	500	1380	Edit	
United States	Alltel Wireless	Alltel Wireless	1	310	590	1380	Edit	
United States	Atlantic Tele-Network International	ATNI	1	311	176	1638	Edit	
United States	Bandwidth	Bandwidth	1	310	720	1568	Edit	
United States	Bandwidth	Bandwidth	1	311	993	1568	Edit	
United States	Blue Wireless	Blue Wireless	1	312	570	1670	Edit	
United States	Bluegrass Cellular	Bluegrass Cellular	1	311	440	1407	Edit	
United States	Bluegrass Cellular	Bluegrass Cellular	1	311	800	1407	Edit	
United States	Bluegrass Cellular	Bluegrass Cellular	1	311	810	1407	Edit	
United States	Boost	Boost	1	310	121	1482	Edit	
United States	BreakAway Wireless	BreakAway Wireless	1	313	050	1673	Edit	
United States	BrightlinkCommunication	BrightlinkCommunication	1	310	991	1652	Edit	
United States	C Spire	C Spire	1	311	230	1483	Edit	
United States	CT Cube	West Central Cellular	1	310	180	1501	Edit	
United States	CTC Telecom	CTC Telecom	1	311	034	1502	Edit	
United States	CTC Telecom	CTC Telecom	1	311	500	1502	Edit	
United States	Cablevision Lightpath	Cablevision Lightpath	1	316	993	1557	Edit	
United States	Carolina West	Carolina West	1	310	130	1485	Edit	
United States	Cellcom	Cellcom	1	310	600	1484	Edit	
United States	Cellone Nation	Cellone Nation	1	311	570	1569	Edit	
United States	Cellular 29 Plus	Cellular 29 Plus	1	311	430	1497	Edit	
United States	Cellular One Illinois	Cellular One Illinois	1	311	190	1556	Edit	
United States	Cellular One Montana	Cellular One Montana	1	310	990	1655	Edit	
United States	Centennial Wireless	Centennial Wireless	1	310	30	1241	Edit	
United States	Chariton Valley	Cellular	1	311	010	1560	Edit	
United States	Chariton Valley	Cellular	1	311	020	1560	Edit	
United States	Chariton Valley	Cellular	1	311	920	1560	Edit	
United States	Chariton Valley	Cellular	1	312	220	1560	Edit	
United States	Chat Mobility	Chat Mobility	1	312	160	1498	Edit	
United States	Cincinnati Bell	Cincinnati Bell	1	310	420	1099	Edit	
United States	Cleveland Unlimited	Revol	1	312	140	1520	Edit	
United States	Copper Valley Cellular	Copper Valley Cellular	1	310	930	1499	Edit	
United States	Coral Wireless	Coral Wireless	1	316	995	1570	Edit	
United States	Cordova Wireless	Cordova Wireless	1	311	240	1578	Edit	
United States	Cricket Communications	Cricket Communications	1	310	16	1379	Edit	
United States	Cricket Communications	Cricket Communications	1	310	016	1379	Edit	
United States	Cross-Valliant Cellular	Cross	1	310	700	1500	Edit	
United States	Cross-Valliant Cellular	Cross	1	311	140	1500	Edit	
United States	Cross-Valliant Cellular	Cross	1	312	030	1500	Edit	
United States	Custer Telephone Coop	Custer Telephone Coop	1	312	040	1559	Edit	
United States	DTC Wireless	DTC Wireless	1	310	880	1503	Edit	
United States	Duet Wireless	Duet Wireless	1	310	993	1649	Edit	
United States	East Kentucky Network	Appalachian Wireless	1	310	750	1504	Edit	
United States	East Kentucky Network	Appalachian Wireless	1	312	120	1504	Edit	
United States	East Kentucky Network	Appalachian Wireless	1	312	130	1504	Edit	
United States	Element Mobile	Element Mobile	1	311	070	1505	Edit	
United States	Enflick Inc.	Enflick Inc.	1	310	992	1651	Edit	
United States	EpicTouch	EpicTouch	1	310	610	1506	Edit	
United States	Farmers Mutual Telephone Co.	Farmers Mutual Telephone Co.	1	310	311	1522	Edit	
United States	Farmers Mutual Telephone Co.	Farmers Mutual Telephone Co.	1	311	060	1522	Edit	
United States	Fixed line US	Fixed line US	1	310	994	1495	Edit	
United States	Flat Wireless	Flat Wireless	1	311	991	1555	Edit	
United States	Flat Wireless	Flat Wireless	1	312	860	1555	Edit	
United States	Flat Wireless	Flat Wireless	1	312	900	1555	Edit	
United States	GCI Communication	General Communication	1	310	430	1507	Edit	
United States	GCI Communication	General Communication	1	311	370	1507	Edit	
United States	GCI	Alaska Communications	1	310	050	1566	Edit	
United States	GCI	Alaska Communications	1	310	190	1566	Edit	
United States	Google Voice	Google Voice	1	310	488	1617	Edit	
United States	Illinois Valley Cellular	Illinois Valley Cellular	1	311	340	1509	Edit	
United States	Immix Wireless	Immix Wireless	1	310	985	1656	Edit	
United States	Inland Cellular	Inland Cellular	1	310	580	1571	Edit	
United States	Inteliquent	Inteliquent	1	311	072	1633	Edit	
United States	Iowa Wireless Services	Iowa Wireless Services	1	310	530	1242	Edit	
United States	Iowa Wireless Services	Iowa Wireless Services	1	310	770	1242	Edit	
United States	Jasper Wireless	Jasper Wireless	1	310	650	1543	Edit	
United States	Keystone Wireless	Keystone Wireless	1	310	690	1554	Edit	
United States	Keystone Wireless	Keystone Wireless	1	312	180	1554	Edit	
United States	Layered Communications	Layered Communications	1	311	062	1632	Edit	
United States	Leaco Rural Telephone Company	Leaco	1	311	310	1510	Edit	
United States	MTA Communications	MTA Communications	1	310	040	1511	Edit	
United States	MTPCS	MTPCS	1	310	570	1512	Edit	
United States	MetroPCS	MetroPCS	1	311	660	1378	Edit	
United States	Mid Rivers Wireless	Mid Rivers Wireless	1	310	900	1553	Edit	
United States	Mid Rivers Wireless	Mid Rivers Wireless	1	312	400	1553	Edit	
United States	Mobi PCS	Mobi PCS	1	310	989	1657	Edit	
United States	Mobile Nation	Mobile Nation	1	310	988	1658	Edit	
United States	Mobilicity	Mobilicity Rogers MVNO	1	n/a	n/a	1642	Edit	
United States	Mosaic Telecom	Mosaic Telecom	1	310	984	1659	Edit	
United States	NewCore Wireless	NewCore Wireless	1	310	460	1572	Edit	
United States	Nex-Tech Wireless	Nex-Tech Wireless	1	311	100	1514	Edit	
United States	North Dakota Network	SRT Wireless	1	311	610	1515	Edit	
United States	North Dakota Network	SRT Wireless	1	312	230	1515	Edit	
United States	Northwest Missouri Cellular	Hawkeye	1	311	420	1508	Edit	
United States	Nucla-Naturita	Nucla-Naturita	1	311	036	1573	Edit	
United States	PTCI	PTCI	1	310	983	1661	Edit	
United States	Panhandle	Panhandle	1	311	450	1516	Edit	
United States	Peerless Wireless	Peerless Wireless	1	310	166	1637	Edit	
United States	Peoples Wireless	Peoples Wireless	1	310	987	1660	Edit	
United States	PinPoint Communications	Blaze Wireless	1	310	790	1574	Edit	
United States	Pine Belt Cellular	Pine Belt Cellular	1	311	670	1674	Edit	
United States	Pine Cellular	Pine Cellular	1	311	080	1517	Edit	
United States	Pioneer	Pioneer	1	310	360	1518	Edit	
United States	Plateau Telecommunications	Plateau	1	310	100	1519	Edit	
United States	SI Wireless	SI Wireless	1	311	910	1523	Edit	
United States	STRI	Standing Rock	1	311	640	1580	Edit	
United States	Sagebrush Cellular	Sagebrush	1	311	350	1513	Edit	
United States	ShelComm Inc.	ShelComm Inc.	1	310	986	1662	Edit	
United States	Silver Star	Silver Star	1	310	980	1672	Edit	
United States	Smith Bagley	Smith Bagley	1	310	320	1558	Edit	
United States	Snake River PCS	Snake River PCS	1	313	030	1663	Edit	
United States	Southern LINC	Southern Communications	1	310	015	1575	Edit	
United States	Sprint Nextel	Sprint Nextel	1	310	05	1409	Edit	
United States	Sprint Nextel	Sprint Nextel	1	311	490	1409	Edit	
United States	Sprint Nextel	Sprint Nextel	1	311	870	1409	Edit	
United States	Sprint Nextel	Sprint Nextel	1	311	880	1409	Edit	
United States	Sprocket Wireless	Sprocket Wireless	1	313	010	1664	Edit	
United States	Strata Networks	Strata Networks	1	311	860	1665	Edit	
United States	Strata Networks	Strata Networks	1	312	290	1665	Edit	
United States	Syringa Wireless	Syringa Wireless	1	311	930	1576	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	160	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	200	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	210	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	220	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	230	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	240	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	250	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	260	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	270	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	310	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	490	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	660	1100	Edit	
United States	T-Mobile USA	T-Mobile USA	1	310	800	1100	Edit	
United States	TMP Corporation	Simmetry	1	310	046	1524	Edit	
United States	Thumb Cellular Limited 	Thumb Cellular Limited 	1	311	050	1551	Edit	
United States	Thumb Cellular Limited 	Thumb Cellular Limited 	1	311	830	1551	Edit	
United States	Tracfone	Tracfone	1	310	982	1666	Edit	
United States	Triangle Communication	Triangle Communication	1	312	350	1667	Edit	
United States	Triangle Communication	Triangle Communication	1	312	730	1667	Edit	
United States	Truphone	Truphone	1	310	914	1635	Edit	
United States	UBET Wireless	UBET Wireless	1	310	960	1521	Edit	
United States	US Cellular	US Cellular	1	310	730	1381	Edit	
United States	US Cellular	US Cellular	1	311	220	1381	Edit	
United States	US Cellular	US Cellular	1	311	580	1381	Edit	
United States	Unallocated prefix	Unallocated prefix	1	n/a	n/a	303	Edit	
United States	Union Telephone Company	Union Cellular	1	310	020	1525	Edit	
United States	United States Other	United States Other	1	310	999	1530	Edit	
United States	United Wireless	United Wireless	1	311	650	1577	Edit	
United States	Verizon Wireless	Verizon Wireless	1	310	03	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	310	04	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	310	004	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	310	10	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	310	010	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	310	012	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	310	890	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	310	910	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	110	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	270	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	271	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	272	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	273	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	274	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	275	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	276	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	277	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	278	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	279	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	280	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	281	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	282	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	283	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	284	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	285	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	286	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	287	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	288	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	289	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	390	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	480	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	481	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	482	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	483	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	484	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	485	1377	Edit	
United States	Verizon Wireless	Verizon Wireless	1	311	486	1377	Edit	
